year,bpld,agg educd,perwt
2005,scotland,BA or More,123.0
2005,scotland,HS,12.0
2005,scotland,Some College,71.0
2005,"united kingdom, ns",BA or More,2624.0
2005,"united kingdom, ns",HS,290.0
2005,"united kingdom, ns",Some College,1605.0
2005,ireland,BA or More,1723.0
2005,ireland,HS,241.0
2005,ireland,Some College,486.0
2005,northern ireland,BA or More,200.0
2005,northern ireland,HS,217.0
2005,northern ireland,Some College,286.0
2005,belgium,BA or More,746.0
2005,belgium,HS,61.0
2005,belgium,Some College,48.0
2005,france,BA or More,4199.0
2005,france,HS,161.0
2005,france,Less than HS,104.0
2005,france,Some College,553.0
2005,netherlands,BA or More,611.0
2005,netherlands,HS,227.0
2005,netherlands,Some College,529.0
2005,switzerland,BA or More,559.0
2005,switzerland,HS,218.0
2005,switzerland,Some College,95.0
2005,albania,Some College,121.0
2005,greece,BA or More,371.0
2005,greece,HS,77.0
2005,macedonia,HS,210.0
2005,italy,BA or More,1014.0
2005,italy,HS,263.0
2005,italy,Less than HS,372.0
2005,italy,Some College,269.0
2005,portugal,BA or More,81.0
2005,portugal,HS,110.0
2005,portugal,Less than HS,225.0
2005,portugal,Some College,893.0
2005,spain,BA or More,1662.0
2005,spain,HS,212.0
2005,spain,Less than HS,67.0
2005,spain,Some College,151.0
2005,austria,BA or More,266.0
2005,austria,Some College,61.0
2005,bulgaria,BA or More,2618.0
2005,bulgaria,HS,1032.0
2005,bulgaria,Less than HS,54.0
2005,bulgaria,Some College,2545.0
2005,czechoslovakia,BA or More,63.0
2005,czech republic,BA or More,69.0
2005,czech republic,HS,149.0
2005,czech republic,Some College,360.0
2005,germany,BA or More,3332.0
2005,germany,HS,1154.0
2005,germany,Less than HS,221.0
2005,germany,Some College,1084.0
2005,hungary,BA or More,479.0
2005,hungary,HS,52.0
2005,hungary,Some College,508.0
2005,poland,BA or More,1096.0
2005,poland,HS,51.0
2005,poland,Less than HS,60.0
2005,poland,Some College,828.0
2005,romania,BA or More,830.0
2005,romania,HS,908.0
2005,romania,Less than HS,129.0
2005,romania,Some College,1037.0
2005,yugoslavia,BA or More,762.0
2005,yugoslavia,Less than HS,139.0
2005,yugoslavia,Some College,509.0
2005,croatia,BA or More,155.0
2005,bosnia,BA or More,87.0
2005,bosnia,HS,121.0
2005,bosnia,Less than HS,79.0
2005,bosnia,Some College,174.0
2005,latvia,BA or More,547.0
2005,latvia,Some College,59.0
2005,lithuania,BA or More,1060.0
2005,lithuania,HS,130.0
2005,other ussr/russia,BA or More,3247.0
2005,other ussr/russia,HS,1595.0
2005,other ussr/russia,Less than HS,298.0
2005,other ussr/russia,Some College,2270.0
2005,byelorussia,BA or More,311.0
2005,byelorussia,HS,1864.0
2005,byelorussia,Less than HS,150.0
2005,byelorussia,Some College,74.0
2005,moldavia,HS,658.0
2005,moldavia,Some College,137.0
2005,ukraine,BA or More,2111.0
2005,ukraine,HS,3067.0
2005,ukraine,Less than HS,1202.0
2005,ukraine,Some College,2943.0
2005,armenia,BA or More,1011.0
2005,armenia,HS,3193.0
2005,armenia,Less than HS,683.0
2005,armenia,Some College,2384.0
2005,azerbaijan,BA or More,201.0
2005,azerbaijan,HS,202.0
2005,republic of georgia,BA or More,200.0
2005,republic of georgia,HS,207.0
2005,kazakhstan,BA or More,191.0
2005,kazakhstan,HS,51.0
2005,kazakhstan,Some College,71.0
2005,uzbekistan,BA or More,949.0
2005,uzbekistan,HS,80.0
2005,uzbekistan,Some College,283.0
2005,"ussr, ns",BA or More,730.0
2005,"ussr, ns",HS,100.0
2005,"ussr, ns",Some College,58.0
2005,"europe, ns",BA or More,403.0
2005,"europe, ns",Some College,73.0
2005,china,BA or More,20127.0
2005,china,HS,12269.0
2005,china,Less than HS,7446.0
2005,china,Some College,9053.0
2005,hong kong,BA or More,1548.0
2005,hong kong,HS,1603.0
2005,hong kong,Less than HS,883.0
2005,hong kong,Some College,3058.0
2005,taiwan,BA or More,10756.0
2005,taiwan,HS,4537.0
2005,taiwan,Less than HS,1092.0
2005,taiwan,Some College,4894.0
2005,japan,BA or More,14124.0
2005,japan,HS,3911.0
2005,japan,Less than HS,437.0
2005,japan,Some College,12856.0
2005,korea,BA or More,33386.0
2005,korea,HS,7672.0
2005,korea,Less than HS,1915.0
2005,korea,Some College,9138.0
2005,"east asia, ns",BA or More,768.0
2005,"east asia, ns",Less than HS,307.0
2005,"east asia, ns",Some College,183.0
2005,cambodia (kampuchea),BA or More,66.0
2005,cambodia (kampuchea),HS,707.0
2005,cambodia (kampuchea),Less than HS,1426.0
2005,cambodia (kampuchea),Some College,933.0
2005,indonesia,BA or More,2697.0
2005,indonesia,HS,1758.0
2005,indonesia,Less than HS,245.0
2005,indonesia,Some College,1543.0
2005,laos,BA or More,73.0
2005,laos,HS,53.0
2005,laos,Less than HS,930.0
2005,laos,Some College,248.0
2005,malaysia,BA or More,2156.0
2005,malaysia,HS,196.0
2005,malaysia,Less than HS,519.0
2005,malaysia,Some College,312.0
2005,philippines,BA or More,48383.0
2005,philippines,HS,17017.0
2005,philippines,Less than HS,4839.0
2005,philippines,Some College,24317.0
2005,singapore,BA or More,714.0
2005,singapore,HS,65.0
2005,singapore,Less than HS,138.0
2005,singapore,Some College,1028.0
2005,thailand,BA or More,4575.0
2005,thailand,HS,1693.0
2005,thailand,Less than HS,1595.0
2005,thailand,Some College,903.0
2005,vietnam,BA or More,2819.0
2005,vietnam,HS,8616.0
2005,vietnam,Less than HS,9548.0
2005,vietnam,Some College,6142.0
2005,afghanistan,BA or More,95.0
2005,afghanistan,HS,384.0
2005,afghanistan,Less than HS,614.0
2005,afghanistan,Some College,589.0
2005,india,BA or More,45412.0
2005,india,HS,5627.0
2005,india,Less than HS,7012.0
2005,india,Some College,6574.0
2005,bangladesh,BA or More,689.0
2005,bangladesh,HS,320.0
2005,bangladesh,Less than HS,181.0
2005,bangladesh,Some College,205.0
2005,burma (myanmar),BA or More,957.0
2005,burma (myanmar),HS,146.0
2005,burma (myanmar),Less than HS,183.0
2005,burma (myanmar),Some College,506.0
2005,pakistan,BA or More,2096.0
2005,pakistan,HS,337.0
2005,pakistan,Less than HS,1438.0
2005,pakistan,Some College,1229.0
2005,sri lanka (ceylon),BA or More,532.0
2005,sri lanka (ceylon),HS,561.0
2005,sri lanka (ceylon),Less than HS,159.0
2005,sri lanka (ceylon),Some College,712.0
2005,iran,BA or More,5993.0
2005,iran,HS,6331.0
2005,iran,Less than HS,1318.0
2005,iran,Some College,4490.0
2005,nepal,BA or More,53.0
2005,nepal,HS,285.0
2005,nepal,Some College,369.0
2005,iraq,BA or More,606.0
2005,iraq,HS,381.0
2005,iraq,Some College,287.0
2005,israel/palestine,BA or More,2313.0
2005,israel/palestine,HS,1272.0
2005,israel/palestine,Less than HS,449.0
2005,israel/palestine,Some College,1118.0
2005,jordan,BA or More,316.0
2005,jordan,HS,555.0
2005,jordan,Less than HS,260.0
2005,jordan,Some College,90.0
2005,kuwait,HS,91.0
2005,lebanon,BA or More,893.0
2005,lebanon,HS,497.0
2005,lebanon,Less than HS,190.0
2005,lebanon,Some College,357.0
2005,saudi arabia,BA or More,378.0
2005,saudi arabia,HS,75.0
2005,saudi arabia,Less than HS,114.0
2005,syria,BA or More,798.0
2005,syria,HS,668.0
2005,syria,Less than HS,834.0
2005,syria,Some College,741.0
2005,turkey,BA or More,856.0
2005,turkey,HS,509.0
2005,turkey,Less than HS,294.0
2005,turkey,Some College,495.0
2005,yemen arab republic (north),HS,546.0
2005,yemen arab republic (north),Less than HS,344.0
2005,"asia, nec/ns",BA or More,681.0
2005,"asia, nec/ns",HS,314.0
2005,"asia, nec/ns",Less than HS,507.0
2005,"asia, nec/ns",Some College,219.0
2005,algeria,BA or More,408.0
2005,algeria,HS,69.0
2005,egypt/united arab rep,BA or More,2328.0
2005,egypt/united arab rep,Less than HS,81.0
2005,egypt/united arab rep,Some College,650.0
2005,morocco,BA or More,336.0
2005,morocco,HS,166.0
2005,morocco,Less than HS,59.0
2005,morocco,Some College,80.0
2005,sudan,BA or More,84.0
2005,sudan,Less than HS,97.0
2005,"north africa, ns",BA or More,73.0
2005,"north africa, ns",HS,88.0
2005,ghana,BA or More,915.0
2005,ghana,HS,99.0
2005,ghana,Less than HS,453.0
2005,ghana,Some College,73.0
2005,liberia,HS,402.0
2005,liberia,Some College,314.0
2005,nigeria,BA or More,254.0
2005,nigeria,HS,1508.0
2005,nigeria,Less than HS,184.0
2005,nigeria,Some College,896.0
2005,sierra leone,Less than HS,46.0
2005,"western africa, ns",BA or More,458.0
2005,"western africa, ns",HS,258.0
2005,"western africa, ns",Some College,666.0
2005,ethiopia,BA or More,69.0
2005,ethiopia,HS,1928.0
2005,ethiopia,Less than HS,149.0
2005,ethiopia,Some College,940.0
2005,kenya,BA or More,411.0
2005,kenya,HS,296.0
2005,kenya,Less than HS,219.0
2005,kenya,Some College,112.0
2005,somalia,BA or More,111.0
2005,somalia,HS,681.0
2005,somalia,Less than HS,514.0
2005,somalia,Some College,282.0
2005,tanzania,Some College,144.0
2005,uganda,BA or More,336.0
2005,uganda,Some College,402.0
2005,zimbabwe,BA or More,599.0
2005,zimbabwe,Some College,591.0
2005,"eastern africa, nec/ns",BA or More,149.0
2005,"eastern africa, nec/ns",HS,74.0
2005,"eastern africa, nec/ns",Less than HS,120.0
2005,"eastern africa, nec/ns",Some College,192.0
2005,eritrea,BA or More,577.0
2005,eritrea,Less than HS,66.0
2005,eritrea,Some College,242.0
2005,cameroon,Some College,155.0
2005,south africa (union of),BA or More,1029.0
2005,south africa (union of),HS,110.0
2005,south africa (union of),Some College,252.0
2005,"africa, ns/nec",BA or More,439.0
2005,"africa, ns/nec",HS,110.0
2005,"africa, ns/nec",Some College,2650.0
2005,australia,BA or More,2099.0
2005,australia,HS,950.0
2005,australia,Less than HS,142.0
2005,australia,Some College,678.0
2005,new zealand,BA or More,344.0
2005,new zealand,HS,271.0
2005,new zealand,Less than HS,39.0
2005,new zealand,Some College,402.0
2005,fiji,BA or More,403.0
2005,fiji,HS,930.0
2005,fiji,Less than HS,957.0
2005,fiji,Some College,362.0
2005,tonga,HS,183.0
2005,tonga,Less than HS,856.0
2005,micronesia,Some College,165.0
2005,other n.e.c,BA or More,127.0
2005,other n.e.c,HS,132.0
2005,other n.e.c,Less than HS,559.0
2006,"samoa, 1940-1950",HS,125.0
2006,"samoa, 1940-1950",Less than HS,309.0
2006,canada,BA or More,5765.0
2006,canada,HS,1161.0
2006,canada,Less than HS,759.0
2006,canada,Some College,3623.0
2006,bermuda,Some College,283.0
2006,mexico,BA or More,24996.0
2006,mexico,HS,135429.0
2006,mexico,Less than HS,299021.0
2006,mexico,Some College,40584.0
2006,belize/british honduras,BA or More,238.0
2006,belize/british honduras,HS,483.0
2006,belize/british honduras,Less than HS,311.0
2006,belize/british honduras,Some College,206.0
2006,costa rica,BA or More,190.0
2006,costa rica,Less than HS,125.0
2006,costa rica,Some College,248.0
2006,el salvador,BA or More,2630.0
2006,el salvador,HS,11219.0
2006,el salvador,Less than HS,18512.0
2006,el salvador,Some College,4635.0
2006,guatemala,BA or More,1221.0
2006,guatemala,HS,9620.0
2006,guatemala,Less than HS,32296.0
2006,guatemala,Some College,4372.0
2006,honduras,BA or More,169.0
2006,honduras,HS,1823.0
2006,honduras,Less than HS,4263.0
2006,honduras,Some College,787.0
2006,nicaragua,BA or More,218.0
2006,nicaragua,HS,846.0
2006,nicaragua,Less than HS,853.0
2006,nicaragua,Some College,1547.0
2006,panama,BA or More,305.0
2006,panama,HS,86.0
2006,panama,Less than HS,133.0
2006,panama,Some College,396.0
2006,cuba,BA or More,557.0
2006,cuba,HS,777.0
2006,cuba,Less than HS,83.0
2006,cuba,Some College,44.0
2006,dominican republic,BA or More,94.0
2006,dominican republic,Some College,123.0
2006,haiti,HS,109.0
2006,jamaica,BA or More,103.0
2006,jamaica,HS,1050.0
2006,jamaica,Some College,106.0
2006,trinidad and tobago,BA or More,99.0
2006,"caribbean, ns",BA or More,52.0
2006,"americas, ns",HS,486.0
2006,argentina,BA or More,1864.0
2006,argentina,HS,1527.0
2006,argentina,Less than HS,889.0
2006,argentina,Some College,1938.0
2006,bolivia,BA or More,560.0
2006,bolivia,Less than HS,67.0
2006,bolivia,Some College,70.0
2006,brazil,BA or More,3423.0
2006,brazil,HS,3097.0
2006,brazil,Less than HS,81.0
2006,brazil,Some College,1006.0
2006,chile,BA or More,361.0
2006,chile,HS,70.0
2006,chile,Some College,141.0
2006,colombia,BA or More,2744.0
2006,colombia,HS,506.0
2006,colombia,Less than HS,674.0
2006,colombia,Some College,1685.0
2006,ecuador,BA or More,940.0
2006,ecuador,HS,700.0
2006,ecuador,Less than HS,211.0
2006,ecuador,Some College,821.0
2006,guyana/british guiana,BA or More,78.0
2006,paraguay,BA or More,154.0
2006,peru,BA or More,2608.0
2006,peru,HS,4059.0
2006,peru,Less than HS,1567.0
2006,peru,Some College,4092.0
2006,uruguay,BA or More,165.0
2006,venezuela,BA or More,1373.0
2006,venezuela,Some College,673.0
2006,denmark,BA or More,292.0
2006,denmark,HS,98.0
2006,denmark,Some College,273.0
2006,finland,BA or More,167.0
2006,norway,BA or More,201.0
2006,norway,HS,43.0
2006,norway,Less than HS,207.0
2006,norway,Some College,89.0
2006,sweden,BA or More,1286.0
2006,sweden,HS,748.0
2006,sweden,Less than HS,61.0
2006,sweden,Some College,892.0
2006,england,BA or More,1967.0
2006,england,HS,604.0
2006,england,Some College,1006.0
2006,scotland,BA or More,221.0
2006,scotland,Some College,176.0
2006,"united kingdom, ns",BA or More,2493.0
2006,"united kingdom, ns",HS,172.0
2006,"united kingdom, ns",Less than HS,432.0
2006,"united kingdom, ns",Some College,1306.0
2006,ireland,BA or More,819.0
2006,ireland,HS,341.0
2006,ireland,Some College,231.0
2006,northern ireland,Less than HS,68.0
2006,northern ireland,Some College,107.0
2006,belgium,BA or More,243.0
2006,belgium,Some College,307.0
2006,france,BA or More,4382.0
2006,france,HS,318.0
2006,france,Some College,733.0
2006,netherlands,BA or More,321.0
2006,netherlands,HS,268.0
2006,netherlands,Some College,449.0
2006,switzerland,BA or More,254.0
2006,switzerland,HS,51.0
2006,switzerland,Some College,566.0
2006,albania,HS,157.0
2006,greece,BA or More,122.0
2006,greece,Some College,143.0
2006,italy,BA or More,1896.0
2006,italy,HS,115.0
2006,italy,Less than HS,126.0
2006,italy,Some College,1087.0
2006,portugal,BA or More,783.0
2006,portugal,HS,640.0
2006,portugal,Less than HS,72.0
2006,portugal,Some College,281.0
2006,spain,BA or More,1948.0
2006,spain,Less than HS,188.0
2006,spain,Some College,84.0
2006,austria,BA or More,702.0
2006,austria,Some College,157.0
2006,bulgaria,BA or More,2518.0
2006,bulgaria,Some College,318.0
2006,czechoslovakia,Some College,55.0
2006,slovakia,BA or More,141.0
2006,slovakia,HS,52.0
2006,slovakia,Less than HS,88.0
2006,slovakia,Some College,100.0
2006,czech republic,BA or More,169.0
2006,czech republic,HS,229.0
2006,czech republic,Some College,78.0
2006,germany,BA or More,4444.0
2006,germany,HS,557.0
2006,germany,Less than HS,711.0
2006,germany,Some College,1375.0
2006,hungary,BA or More,218.0
2006,hungary,HS,338.0
2006,poland,BA or More,1291.0
2006,poland,HS,758.0
2006,poland,Less than HS,236.0
2006,poland,Some College,302.0
2006,romania,BA or More,1081.0
2006,romania,HS,210.0
2006,romania,Some College,609.0
2006,yugoslavia,Some College,154.0
2006,croatia,Some College,85.0
2006,bosnia,Some College,75.0
2006,estonia,BA or More,81.0
2006,latvia,Some College,289.0
2006,other ussr/russia,BA or More,3570.0
2006,other ussr/russia,HS,1295.0
2006,other ussr/russia,Some College,2507.0
2006,byelorussia,BA or More,194.0
2006,byelorussia,HS,550.0
2006,byelorussia,Some College,409.0
2006,moldavia,BA or More,736.0
2006,moldavia,HS,130.0
2006,moldavia,Some College,80.0
2006,ukraine,BA or More,1573.0
2006,ukraine,HS,2381.0
2006,ukraine,Some College,3122.0
2006,armenia,BA or More,2318.0
2006,armenia,HS,2828.0
2006,armenia,Less than HS,206.0
2006,armenia,Some College,1638.0
2006,azerbaijan,BA or More,394.0
2006,azerbaijan,HS,66.0
2006,azerbaijan,Some College,60.0
2006,republic of georgia,Some College,224.0
2006,kazakhstan,BA or More,143.0
2006,kazakhstan,HS,377.0
2006,uzbekistan,BA or More,340.0
2006,uzbekistan,HS,209.0
2006,uzbekistan,Some College,146.0
2006,"ussr, ns",BA or More,685.0
2006,"ussr, ns",HS,307.0
2006,"europe, ns",BA or More,53.0
2006,"europe, ns",Some College,78.0
2006,china,BA or More,19553.0
2006,china,HS,13759.0
2006,china,Less than HS,11569.0
2006,china,Some College,9558.0
2006,hong kong,BA or More,1095.0
2006,hong kong,HS,1157.0
2006,hong kong,Less than HS,587.0
2006,hong kong,Some College,2226.0
2006,taiwan,BA or More,8845.0
2006,taiwan,HS,3146.0
2006,taiwan,Less than HS,276.0
2006,taiwan,Some College,6852.0
2006,japan,BA or More,14987.0
2006,japan,HS,3418.0
2006,japan,Less than HS,651.0
2006,japan,Some College,8918.0
2006,korea,BA or More,25724.0
2006,korea,HS,8132.0
2006,korea,Less than HS,1205.0
2006,korea,Some College,8620.0
2006,"east asia, ns",BA or More,1128.0
2006,"east asia, ns",Less than HS,59.0
2006,"east asia, ns",Some College,153.0
2006,cambodia (kampuchea),BA or More,180.0
2006,cambodia (kampuchea),HS,2039.0
2006,cambodia (kampuchea),Less than HS,451.0
2006,cambodia (kampuchea),Some College,836.0
2006,indonesia,BA or More,1250.0
2006,indonesia,HS,655.0
2006,indonesia,Less than HS,115.0
2006,indonesia,Some College,2733.0
2006,laos,BA or More,169.0
2006,laos,HS,207.0
2006,laos,Less than HS,752.0
2006,laos,Some College,256.0
2006,malaysia,BA or More,919.0
2006,malaysia,HS,463.0
2006,malaysia,Some College,320.0
2006,philippines,BA or More,49889.0
2006,philippines,HS,11463.0
2006,philippines,Less than HS,6001.0
2006,philippines,Some College,21366.0
2006,singapore,BA or More,1000.0
2006,singapore,Less than HS,125.0
2006,singapore,Some College,346.0
2006,thailand,BA or More,3217.0
2006,thailand,HS,577.0
2006,thailand,Less than HS,1034.0
2006,thailand,Some College,1237.0
2006,vietnam,BA or More,3372.0
2006,vietnam,HS,11944.0
2006,vietnam,Less than HS,13830.0
2006,vietnam,Some College,7830.0
2006,afghanistan,BA or More,90.0
2006,afghanistan,HS,885.0
2006,afghanistan,Less than HS,1412.0
2006,afghanistan,Some College,212.0
2006,india,BA or More,43249.0
2006,india,HS,8296.0
